,age,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y,admin,bluecollar,entrepreneur,housemaid,management,retired,selfemployed,services,technician,unemployed,20,7,17,5,18,28,14,21,6
34,0.14516129032258063,1,0.0,1,-0.11397544468234586,0,1,1,0,5.461188957656322,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0.14516129032258063,0,0.0,1,-0.30356698369748114,1,1,1,0,0.12445519923053,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36,0.16129032258064513,1,0.0,1,-0.2399435161359096,0,1,1,0,-0.4821609811205189,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.6129032258064515,0,0.0,1,0.13923956189436096,1,1,1,0,0.3775220720150167,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,0.6612903225806452,0,1.0,1,0.5510336634989044,1,1,1,0,-0.8803691485902259,2.092004176363416,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,0.5161290322580645,0,0.0,1,0.26264990600876603,0,1,1,0,-0.3370196864352986,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40,0.36150525088547153,1,0.0,1,-0.3655918716720785,1,1,0,0,-0.5454276993166406,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,0.09677419354838707,1,1.0,1,-0.3464089166283886,1,1,1,0,-0.5528708426338313,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.45161290322580644,0,0.0,1,-0.008149476024656524,1,1,1,0,-0.7873298571253411,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,0.2419354838709677,0,0.0,1,-0.25752789159262535,0,1,1,0,-0.08395281365081196,-0.2558157280879178,1.42352120666678,0.19905318427054158,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,0.3709677419354838,0,0.0,1,0.06858234415010311,0,1,1,0,-0.549149270975236,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0.1774193548387097,0,0.0,1,-0.40076062258551,0,0,1,0,0.1207336275719346,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,0.48387096774193544,0,1.0,1,0.8103232725061129,0,1,1,0,-0.4337805495587788,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.14516129032258063,1,1.0,1,-0.3272259615846987,0,1,1,1,0.14306305752350695,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.6129032258064515,0,0.0,1,-0.40843380460298595,0,1,1,0,-0.37051383136265714,-0.5912185715809655,3.1943823776180467,0.19905318427054158,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,0.016129032258064502,1,0.0,1,-0.37582278102871314,1,1,0,0,-0.6980121373190517,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.3870967741935483,0,0.0,1,0.06794291231531345,1,1,1,1,-0.6273022758057392,1.085795645884273,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0.629032258064516,0,0.0,1,-0.38573397446795293,1,1,0,1,0.49661236509006923,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,0.2741935483870967,1,0.0,1,-0.358877837406787,1,1,1,1,-0.35562754472827557,0.7503928023912253,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0.49999999999999994,0,0.0,1,-0.46246579464271254,0,1,1,1,-0.7501141405393872,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,0.2419354838709677,1,0.0,1,-0.3064444269540346,0,1,1,0,-0.40400797629001567,-0.2558157280879178,1.574446874645581,2.645748574262615,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55,0.532258064516129,0,0.0,1,-0.330423120758647,1,0,1,0,-0.7798867138081503,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
56,0.45161290322580644,0,1.0,1,-0.050032261203379495,1,0,1,0,-0.6719611357088839,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.5161290322580645,0,1.0,1,-0.5200146597737823,1,1,1,0,0.7720086678261282,-0.2558157280879178,-0.31715483068872663,0.6883922622689562,,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0.2419354838709677,1,0.0,1,-0.1919861285266848,0,0,1,0,3.499920693576551,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,0.2580645161290322,1,1.0,1,-0.294295222093031,0,1,1,0,-0.3519059730696802,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.2258064516129032,1,0.0,1,-0.08552072803420582,1,0,1,0,-0.5752002725854037,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61,0.2741935483870967,0,0.0,1,-0.04555623835985185,0,1,1,0,0.5859300848963587,1.4211984893773206,3.2446909336109804,0.19905318427054158,0.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62,0.6451612903225805,0,1.0,1,0.6511047456434867,1,1,1,1,0.760843952850342,-0.2558157280879178,1.4838914738583004,2.645748574262615,,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,0.2419354838709677,0,1.0,1,0.5577476977641959,0,1,1,0,0.7682870961675329,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.45161290322580644,0,,0,-0.3655918716720785,1,1,1,0,0.38496521533220746,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.5483870967741935,0,0.0,1,-0.41738585029004127,1,1,1,0,-0.5528708426338313,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66,0.3064516129032258,0,,1,0.14499444840746792,0,1,1,0,0.6603615180682665,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,0.41935483870967744,0,0.0,1,-0.41738585029004127,0,0,1,0,0.020251192789859023,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,0.564516129032258,0,0.0,1,0.17376888097300278,1,1,1,0,-0.5044904110720912,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.564516129032258,0,0.0,1,0.17440831280779245,1,1,1,1,0.12445519923053,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.2741935483870967,1,0.0,1,-0.2552898801708615,0,1,1,0,-0.19559996340867372,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.596774193548387,1,0.0,1,-0.34161317786746614,0,1,0,0,-0.09883910028519352,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.08064516129032256,1,0.0,1,0.3355451351747877,0,1,1,1,-0.3891216896556341,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
73,0.6451612903225805,0,1.0,1,0.16801399445989582,1,1,1,0,-0.5230982693650682,-0.5912185715809655,0.5179671987939731,0.19905318427054158,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,0.14516129032258063,0,0.0,1,-0.2741531192971566,0,1,1,0,-0.2774745398977723,-0.2558157280879178,3.073641843235006,1.1777313402673708,,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,0.41935483870967744,1,0.0,1,-0.11077828550839754,0,1,0,0,-0.3965648329728249,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,0.12903225806451613,0,0.0,1,-0.37582278102871314,0,1,1,0,0.009086477814072848,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
77,0.2258064516129032,1,1.0,1,-0.5618974449525053,1,1,1,0,1.5981975760343052,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78,0.2258064516129032,0,1.0,1,-0.3895705654766909,0,0,1,0,-0.45238840785175577,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0.629032258064516,0,0.0,1,-0.04875339753380017,0,0,0,0,-0.2104862500430553,1.085795645884273,2.9830864424477253,2.645748574262615,0.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.2258064516129032,0,,0,-0.5049880116562252,0,0,1,0,1.6837937241819994,-0.2558157280879178,2.9025927528590314,0.6883922622689562,0.0,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,0.2258064516129032,1,0.0,1,0.16897314221208032,0,1,1,0,-0.9361927234691567,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,0.14516129032258063,1,0.0,1,0.035651604658435435,0,1,1,0,0.8501616726566315,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
83,0.3709677419354838,0,1.0,1,-0.4161069866204619,0,1,1,0,1.9815194568696306,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84,0.40322580645161293,0,0.0,1,0.001761717414583262,0,1,1,0,-0.2923608265321539,-0.5912185715809655,3.2547526448095674,0.19905318427054158,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.09677419354838707,0,0.0,1,-0.17504118490475873,0,1,1,0,0.8985421042183716,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,0.629032258064516,0,1.0,1,0.008795467597269561,1,1,1,0,0.05746690937581295,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,0.14516129032258063,1,1.0,1,0.1699322899642648,0,1,0,0,-0.7947730004425319,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.45161290322580644,0,1.0,1,-0.27862914214068424,1,1,1,0,-0.5640355576096175,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.40322580645161293,0,0.0,1,-0.3339399958499902,0,1,1,0,-0.653353277415907,0.7503928023912253,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.3548387096774193,0,0.0,1,-0.3093218702105881,0,1,1,0,-0.5268198410236636,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.596774193548387,0,1.0,1,-0.31060073388016746,0,1,1,0,-0.5044904110720912,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0.629032258064516,0,0.0,1,1.1332363490748931,1,1,1,0,-0.31096868482513085,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,0.1935483870967742,1,1.0,1,-0.11397544468234586,0,1,1,0,-0.7836082854667457,1.4211984893773206,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,0.532258064516129,0,0.0,1,-0.31379789305411576,1,1,1,0,-0.6756827073674793,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0.6612903225806452,0,,1,-0.3751833491939235,0,1,1,0,-0.8692044336144397,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,0.43548387096774194,0,0.0,1,-0.39916204299853586,1,1,1,0,1.985241028528226,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
97,0.5483870967741935,0,1.0,1,-0.36399329208510434,0,1,1,0,-0.6645179923916932,-0.5912185715809655,3.0434567096392455,0.19905318427054158,,no,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
98,0.1935483870967742,1,0.0,1,-0.2799080058102636,0,1,1,0,-0.5938081308783807,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0.2096774193548387,1,0.0,1,-0.1353964111477996,1,0,1,0,-0.6794042790260747,1.7566013328703682,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0.48387096774193544,0,0.0,0,-0.4969951137213544,1,1,1,0,-0.10628224360238431,0.7503928023912253,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101,0.40322580645161293,0,0.0,1,-0.34129346195007126,0,0,1,1,0.16167091581648393,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0.43548387096774194,0,0.0,1,-0.2319506182010388,0,1,0,0,-0.8654828619558443,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0.08064516129032256,1,1.0,1,0.025420695301800817,0,1,1,0,3.77531699631261,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104,0.596774193548387,0,0.0,1,-0.32658652974990904,1,0,0,0,-0.5156551260478774,0.41498995889817764,1.6448788530356884,1.6670704182657856,0.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.5483870967741935,1,,1,-0.35280323497628524,1,1,1,0,-0.5826434159025945,0.0795871154051299,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,0.6612903225806452,0,0.0,1,-0.36591158758947334,1,1,1,1,-0.29608239819074933,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,0.3709677419354838,0,1.0,1,-0.3537623827284697,0,1,1,0,0.8724911026082038,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0.3870967741935483,1,0.0,1,0.5315309925378195,1,1,1,1,-0.8654828619558443,0.41498995889817764,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,0.40322580645161293,0,0.0,1,-0.4061957931812222,0,1,1,0,-0.2923608265321539,-0.2558157280879178,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,0.1935483870967742,1,1.0,1,-0.41738585029004127,1,1,1,0,-0.8357102886870812,4.43982408081475,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,0.3548387096774193,1,0.0,1,-0.41738585029004127,0,0,1,0,-0.3742354030212525,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,0.2419354838709677,0,0.0,1,-0.3208316432368021,0,1,1,0,-0.5156551260478774,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
113,0.2419354838709677,1,1.0,1,-0.41738585029004127,0,1,1,0,0.1802787741094609,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,0.09677419354838707,1,1.0,1,-0.03724362450758622,1,1,1,1,-0.3630706880454664,-0.5912185715809655,-0.41777194267459405,-0.2902858937278731,0.0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
